Date,Open,High,Low,Close,Adj Close,Volume
2007-04-06,42.695000,42.700001,42.681000,42.695000,42.695000,0
2007-04-09,42.847500,43.014999,42.650002,42.872002,42.872002,0
2007-04-10,42.880001,42.950001,42.587002,42.594002,42.594002,0
2007-04-11,42.599998,42.900002,42.585999,42.612999,42.612999,0
2007-04-12,42.619999,42.907501,42.547001,42.551998,42.551998,0
2007-04-13,42.560001,42.805000,42.365002,42.365002,42.365002,0
2007-04-16,42.365002,42.520000,41.680000,41.775002,41.775002,0
2007-04-17,41.779999,41.915001,41.587002,41.853001,41.853001,0
2007-04-18,41.860001,42.035000,41.779999,41.834999,41.834999,0
2007-04-19,41.840000,42.185001,41.826000,42.075001,42.075001,0
2007-04-20,42.080002,42.080002,41.505001,41.520000,41.520000,0
2007-04-23,41.665001,41.732498,41.419998,41.580002,41.580002,0
2007-04-24,41.573002,41.630001,40.685001,41.013000,41.013000,0
2007-04-25,41.014000,41.029999,40.599998,40.854000,40.854000,0
2007-04-26,40.514999,40.900002,40.485001,40.729000,40.729000,0
2007-04-27,40.733002,41.081001,40.724998,40.724998,40.724998,0
2007-04-30,41.349998,41.430000,40.963001,40.969002,40.969002,0
2007-05-01,40.980000,41.124001,40.966999,41.113998,41.113998,0
2007-05-02,41.113998,41.145000,40.964001,40.976002,40.976002,0
2007-05-03,40.980000,41.240002,40.923000,40.932999,40.932999,0
2007-05-04,40.939999,40.945000,40.514999,40.514999,40.514999,0
2007-05-07,40.671001,40.865002,40.500000,40.700001,40.700001,0
2007-05-08,40.695000,40.817501,40.569000,40.691002,40.691002,0
2007-05-09,40.700001,40.965000,40.603001,40.613998,40.613998,0
2007-05-10,40.619999,41.230000,40.608002,41.216000,41.216000,0
2007-05-11,41.220001,41.415001,40.674999,40.674999,40.674999,0
2007-05-14,41.037498,41.037498,40.646999,40.654999,40.654999,0
2007-05-15,40.660000,40.919998,40.575001,40.880001,40.880001,0
2007-05-16,40.875999,40.889999,40.525002,40.757999,40.757999,0
2007-05-17,40.759998,40.834999,40.525002,40.529999,40.529999,0
2007-05-18,40.540001,40.910000,40.286999,40.305000,40.305000,0
2007-05-21,40.294998,40.665001,40.290001,40.535000,40.535000,0
2007-05-22,40.540001,40.622501,40.075001,40.542000,40.542000,0
2007-05-23,40.549999,40.599998,40.188000,40.490002,40.490002,0
2007-05-24,40.500000,40.599998,40.189999,40.494999,40.494999,0
2007-05-25,40.500000,40.622501,40.215000,40.215000,40.215000,0
2007-05-28,40.512001,40.560001,40.439999,40.514000,40.514000,0
2007-05-29,40.520000,40.520000,40.125000,40.368999,40.368999,0
2007-05-30,40.380001,40.810001,40.368999,40.528999,40.528999,0
2007-05-31,40.540001,40.775002,40.292000,40.546001,40.546001,0
2007-06-01,40.549999,40.564999,40.174999,40.215000,40.215000,0
2007-06-04,40.500000,40.537498,40.124001,40.134998,40.134998,0
2007-06-05,40.139999,40.570000,40.130001,40.160000,40.160000,0
2007-06-06,40.153000,40.705002,40.150002,40.493000,40.493000,0
2007-06-07,40.500000,40.715000,40.349998,40.452000,40.452000,0
2007-06-08,40.900002,41.130001,40.747002,40.759998,40.759998,0
2007-06-11,40.990002,40.997501,40.490002,40.508999,40.508999,0
2007-06-12,40.520000,40.764999,40.419998,40.570000,40.570000,0
2007-06-13,40.580002,41.064999,40.547001,40.551998,40.551998,0
2007-06-14,40.560001,40.945000,40.546001,40.556999,40.556999,0
2007-06-15,40.553001,40.987499,40.459999,40.459999,40.459999,0
2007-06-18,40.520000,40.770000,40.425999,40.437000,40.437000,0
2007-06-19,40.439999,40.770000,40.429001,40.653999,40.653999,0
2007-06-20,40.660000,40.845001,40.467999,40.480000,40.480000,0
2007-06-21,40.473000,40.779999,40.467999,40.534000,40.534000,0
2007-06-22,40.540001,40.742500,40.494999,40.494999,40.494999,0
2007-06-25,40.680000,40.869999,40.647999,40.653000,40.653000,0
2007-06-26,40.655998,40.994999,40.650002,40.752998,40.752998,0
2007-06-27,40.759998,41.047501,40.748001,40.818001,40.818001,0
2007-06-28,40.820000,40.924999,40.625000,40.714001,40.714001,0
2007-06-29,40.720001,40.775002,40.525002,40.529999,40.529999,0
2007-07-02,40.619999,40.669998,40.365002,40.532001,40.532001,0
2007-07-03,40.540001,40.575001,40.345001,40.355000,40.355000,0
2007-07-04,40.360001,40.575001,40.348999,40.412998,40.412998,0
2007-07-05,40.419998,40.480000,40.270000,40.395000,40.395000,0
2007-07-06,40.400002,40.480000,40.229000,40.310001,40.310001,0
2007-07-09,40.400002,40.432499,40.200001,40.229000,40.229000,0
2007-07-10,40.240002,40.410000,40.127998,40.174999,40.174999,0
2007-07-11,40.180000,40.415001,40.169998,40.310001,40.310001,0
2007-07-12,40.320000,40.632000,40.215000,40.453999,40.453999,0
2007-07-13,40.215000,40.490002,40.188999,40.200001,40.200001,0
2007-07-16,40.404999,40.407501,40.167999,40.174000,40.174000,0
2007-07-17,40.180000,40.369999,40.169998,40.292999,40.292999,0
2007-07-18,40.299999,40.445000,40.174999,40.333000,40.333000,0
2007-07-19,40.340000,40.435001,40.182999,40.194000,40.194000,0
2007-07-20,40.200001,40.330002,40.125000,40.125000,40.125000,0
2007-07-23,40.340000,40.360001,40.048000,40.050999,40.050999,0
2007-07-24,40.060001,40.270000,40.046001,40.216999,40.216999,0
2007-07-25,40.220001,40.340000,40.165001,40.231998,40.231998,0
2007-07-26,40.240002,40.349998,40.165001,40.175999,40.175999,0
2007-07-27,40.180000,40.535000,40.167999,40.320000,40.320000,0
2007-07-30,40.572498,40.575001,40.215000,40.453999,40.453999,0
2007-07-31,40.459999,40.465000,40.165001,40.397999,40.397999,0
2007-08-01,40.400002,40.544998,40.115002,40.373001,40.373001,0
2007-08-02,40.380001,40.467499,40.146999,40.148998,40.148998,0
2007-08-03,40.160000,40.369999,40.147999,40.195000,40.195000,0
2007-08-06,40.259998,40.480000,40.187000,40.188999,40.188999,0
2007-08-07,40.200001,40.380001,40.188000,40.337002,40.337002,0
2007-08-08,40.340000,40.695000,40.200001,40.231998,40.231998,0
2007-08-09,40.240002,40.505001,40.230000,40.435001,40.435001,0
2007-08-10,40.439999,40.647499,40.340000,40.400002,40.400002,0
2007-08-13,40.513000,40.627499,40.345001,40.349998,40.349998,0
2007-08-14,40.360001,40.727501,40.342999,40.654999,40.654999,0
2007-08-15,40.652000,40.903999,40.490002,40.876999,40.876999,0
2007-08-16,40.889999,41.165001,40.879002,41.092999,41.092999,0
2007-08-17,41.099998,41.615002,40.980000,40.985001,40.985001,0
2007-08-20,40.992001,41.070000,40.855000,41.020000,41.020000,0
2007-08-21,41.020000,41.180000,40.945000,40.959999,40.959999,0
2007-08-22,40.952000,40.994999,40.715000,40.959999,40.959999,0
2007-08-23,40.956001,41.070000,40.715000,40.775002,40.775002,0
2007-08-24,40.778000,41.169998,40.766998,40.840000,40.840000,0
2007-08-27,40.980000,40.994999,40.849998,40.900002,40.900002,0
2007-08-28,40.891998,41.139999,40.886002,40.893002,40.893002,0
2007-08-29,40.900002,41.302502,40.887001,40.896000,40.896000,0
2007-08-30,40.900002,41.130001,40.887001,40.991001,40.991001,0
2007-08-31,41.000000,41.044998,40.575001,40.575001,40.575001,0
2007-09-03,40.660000,40.895000,40.615002,40.791000,40.791000,0
2007-09-04,40.799999,40.945000,40.700001,40.715000,40.715000,0
2007-09-05,40.720001,40.935001,40.702000,40.834000,40.834000,0
2007-09-06,40.840000,40.947498,40.544998,40.575001,40.575001,0
2007-09-07,40.544998,40.715000,40.340000,40.340000,40.340000,0
2007-09-10,null,null,null,null,null,null
2007-09-11,40.419998,40.610001,40.294998,40.354000,40.354000,0
2007-09-12,40.360001,40.494999,40.270000,40.271999,40.271999,0
2007-09-13,40.279999,40.459999,40.269001,40.356998,40.356998,0
2007-09-14,40.360001,40.487499,40.285000,40.285000,40.285000,0
2007-09-17,40.430000,40.560001,40.363998,40.376999,40.376999,0
2007-09-18,40.380001,40.599998,40.165001,40.216999,40.216999,0
2007-09-19,40.220001,40.294998,39.945000,40.033001,40.033001,0
2007-09-20,40.040001,40.042000,39.603001,39.615002,39.615002,0
2007-09-21,39.619999,39.889999,39.587002,39.770000,39.770000,0
2007-09-24,39.820000,39.830002,39.428001,39.431000,39.431000,0
2007-09-25,39.439999,39.830002,39.425999,39.660000,39.660000,0
2007-09-26,39.655998,39.705002,39.445000,39.632999,39.632999,0
2007-09-27,39.639999,39.799999,39.544998,39.653000,39.653000,0
2007-09-28,39.660000,39.810001,39.564999,39.575001,39.575001,0
2007-10-01,39.580002,39.764999,39.564999,39.667999,39.667999,0
2007-10-02,39.680000,39.680000,39.546001,39.573002,39.573002,0
2007-10-03,39.580002,39.855000,39.306999,39.320000,39.320000,0
2007-10-04,39.319000,39.572498,39.150002,39.216000,39.216000,0
2007-10-05,39.220001,39.514999,39.209000,39.404999,39.404999,0
2007-10-08,39.389999,39.465000,39.334999,39.352001,39.352001,0
2007-10-09,39.360001,39.537498,39.141998,39.154999,39.154999,0
2007-10-10,39.160000,39.342499,39.028999,39.174999,39.174999,0
2007-10-11,39.180000,39.310001,39.064999,39.236000,39.236000,0
2007-10-12,39.235001,39.369999,39.095001,39.095001,39.095001,0
2007-10-15,39.299999,39.314999,39.224998,39.236000,39.236000,0
2007-10-16,39.240002,39.349998,39.145000,39.154999,39.154999,0
2007-10-17,39.160000,39.825001,39.147999,39.471001,39.471001,0
2007-10-18,39.480000,39.674999,39.365002,39.555000,39.555000,0
2007-10-19,39.560001,39.790001,39.446999,39.450001,39.450001,0
2007-10-22,39.892502,39.900002,39.647999,39.652000,39.652000,0
2007-10-23,39.660000,39.720001,39.405998,39.415001,39.415001,0
2007-10-24,39.419998,39.634998,39.308998,39.375000,39.375000,0
2007-10-25,39.380001,39.570000,39.285000,39.473000,39.473000,0
2007-10-26,39.480000,39.564999,39.235001,39.235001,39.235001,0
2007-10-29,39.235001,39.455002,39.200001,39.215000,39.215000,0
2007-10-30,39.214001,39.447498,39.206001,39.310001,39.310001,0
2007-10-31,39.320000,39.330002,39.146000,39.174000,39.174000,0
2007-11-01,39.180000,39.325001,39.154999,39.256001,39.256001,0
2007-11-02,39.259998,39.384998,39.195000,39.195000,39.195000,0
2007-11-05,39.233002,39.365002,39.115002,39.256001,39.256001,0
2007-11-06,39.252998,39.294998,39.125000,39.215000,39.215000,0
2007-11-07,39.165001,39.259998,39.113998,39.129002,39.129002,0
2007-11-08,39.095001,39.345001,39.064999,39.249001,39.249001,0
2007-11-09,39.259998,39.261002,38.979000,39.044998,39.044998,0
2007-11-12,38.995998,39.375000,38.987999,39.271999,39.271999,0
2007-11-13,39.279999,39.384998,39.150002,39.353001,39.353001,0
2007-11-14,39.150002,39.340000,39.119999,39.259998,39.259998,0
2007-11-15,39.257000,39.299999,39.115002,39.214001,39.214001,0
2007-11-16,39.220001,39.380001,39.146999,39.174999,39.174999,0
2007-11-19,39.294998,39.342499,39.146999,39.154999,39.154999,0
2007-11-20,39.160000,39.369999,39.139000,39.155998,39.155998,0
2007-11-21,39.160000,39.395000,39.146999,39.255001,39.255001,0
2007-11-22,39.259998,39.469002,39.248001,39.455002,39.455002,0
2007-11-23,39.452000,39.630001,39.400002,39.599998,39.599998,0
2007-11-26,null,null,null,null,null,null
2007-11-27,39.514999,39.884998,39.514999,39.716000,39.716000,0
2007-11-28,39.625000,39.775002,39.494999,39.631001,39.631001,0
2007-11-29,39.494999,39.772499,39.494999,39.573002,39.573002,0
2007-11-30,39.584999,39.724998,39.382999,39.455002,39.455002,0
2007-12-03,39.394001,39.619999,39.325001,39.493999,39.493999,0
2007-12-04,39.325001,39.439999,39.264999,39.352001,39.352001,0
2007-12-05,39.264999,39.480000,39.244999,39.397999,39.397999,0
2007-12-06,39.244999,39.494999,39.244999,39.391998,39.391998,0
2007-12-07,39.334999,39.445000,39.169998,39.360001,39.360001,0
2007-12-10,39.351002,39.415001,39.235001,39.344002,39.344002,0
2007-12-11,39.235001,39.389999,39.235001,39.292999,39.292999,0
2007-12-12,39.240002,39.410000,39.215000,39.293999,39.293999,0
2007-12-13,39.250000,39.380001,39.224998,39.308998,39.308998,0
2007-12-14,39.224998,39.375000,39.224998,39.240002,39.240002,0
2007-12-17,39.365002,39.490002,39.303001,39.373001,39.373001,0
2007-12-18,null,null,null,null,null,null
2007-12-19,39.415001,39.632500,39.415001,39.490002,39.490002,0
2007-12-20,39.485001,39.590000,39.345001,39.488998,39.488998,0
2007-12-21,39.345001,39.345001,39.223000,39.235001,39.235001,0
2007-12-24,39.470001,39.509998,39.245998,39.251999,39.251999,0
2007-12-25,39.235001,39.235001,39.235001,39.235001,39.235001,0
2007-12-26,39.430000,39.430000,39.375000,39.389999,39.389999,0
2007-12-27,39.424999,39.442501,39.186001,39.196999,39.196999,0
2007-12-28,39.195000,39.459999,39.195000,39.244999,39.244999,0
2007-12-31,39.395000,39.419998,39.323002,39.244999,39.244999,0
2008-01-01,39.419998,39.430000,39.380001,39.244999,39.244999,0
2008-01-02,39.400002,39.437500,39.325001,39.375000,39.375000,0
2008-01-03,39.325001,39.465000,39.195000,39.353001,39.353001,0
2008-01-04,39.195000,39.349998,39.084000,39.095001,39.095001,0
2008-01-07,39.340000,39.340000,39.084999,39.213001,39.213001,0
2008-01-08,39.084999,39.279999,39.064999,39.195999,39.195999,0
2008-01-09,39.064999,39.305000,39.064999,39.213001,39.213001,0
2008-01-10,39.064999,39.294998,39.064999,39.216000,39.216000,0
2008-01-11,39.250000,39.290001,39.095001,39.095001,39.095001,0
2008-01-14,39.279999,39.290001,39.084999,39.216999,39.216999,0
2008-01-15,39.084999,39.275002,39.084999,39.192001,39.192001,0
2008-01-16,39.189999,39.285000,39.134998,39.171001,39.171001,0
2008-01-17,39.134998,39.334999,39.095001,39.191002,39.191002,0
2008-01-18,39.095001,39.330002,39.084000,39.284000,39.284000,0
2008-01-21,39.340000,39.570000,39.299999,39.476002,39.476002,0
2008-01-22,39.305000,39.759998,39.084999,39.310001,39.310001,0
2008-01-23,39.310001,39.580002,39.294998,39.473000,39.473000,0
2008-01-24,39.500000,39.505001,39.294998,39.368999,39.368999,0
2008-01-25,39.305000,39.410000,39.215000,39.275002,39.275002,0
2008-01-28,39.292000,39.465000,39.174999,39.294998,39.294998,0
2008-01-29,39.285000,39.404999,39.201000,39.209999,39.209999,0
2008-01-30,39.224998,39.435001,39.185001,39.347000,39.347000,0
2008-01-31,39.285000,39.435001,39.165001,39.313999,39.313999,0
2008-02-01,39.244999,39.360001,39.064999,39.272999,39.272999,0
2008-02-04,39.330002,39.455002,39.064999,39.271999,39.271999,0
2008-02-05,39.064999,39.560001,39.064999,39.451000,39.451000,0
2008-02-06,39.334999,39.674999,39.334999,39.535999,39.535999,0
2008-02-07,39.424999,39.535000,39.365002,39.459000,39.459000,0
2008-02-08,39.365002,39.724998,39.365002,39.535000,39.535000,0
2008-02-11,39.639999,39.730000,39.523998,39.526001,39.526001,0
2008-02-12,39.535000,39.674999,39.494999,39.575001,39.575001,0
2008-02-13,39.494999,39.880001,39.494999,39.633999,39.633999,0
2008-02-14,39.685001,39.702499,39.509998,39.576000,39.576000,0
2008-02-15,39.509998,39.660000,39.509998,39.584999,39.584999,0
2008-02-18,39.669998,39.770000,39.581001,39.636002,39.636002,0
2008-02-19,39.615002,39.924999,39.615002,39.685001,39.685001,0
2008-02-20,39.845001,40.209999,39.845001,40.133999,40.133999,0
2008-02-21,40.044998,40.115002,39.764999,39.915001,39.915001,0
2008-02-22,39.764999,40.020000,39.764999,39.974998,39.974998,0
2008-02-25,40.000000,40.075001,39.834999,39.912998,39.912998,0
2008-02-26,39.834999,39.939999,39.798000,39.814999,39.814999,0
2008-02-27,39.805000,39.814999,39.615002,39.689999,39.689999,0
2008-02-28,39.615002,39.882500,39.615002,39.816002,39.816002,0
2008-02-29,39.715000,39.980000,39.715000,39.910000,39.910000,0
2008-03-03,40.169998,40.330002,40.160000,40.254002,40.254002,0
2008-03-04,40.279999,40.360001,40.145000,40.209000,40.209000,0
2008-03-05,40.205002,40.349998,40.125000,40.174000,40.174000,0
2008-03-06,40.134998,40.160999,39.990002,40.043999,40.043999,0
2008-03-07,40.064999,40.630001,40.064999,40.238998,40.238998,0
2008-03-10,40.560001,40.700001,40.305000,40.313999,40.313999,0
2008-03-11,40.325001,40.575001,40.160999,40.174999,40.174999,0
2008-03-12,40.174999,40.404999,39.955002,39.979000,39.979000,0
2008-03-13,39.955002,40.580002,39.955002,40.124001,40.124001,0
2008-03-14,40.365002,40.549999,39.869999,40.075001,40.075001,0
2008-03-17,40.759998,40.810001,40.320000,40.374001,40.374001,0
2008-03-18,40.395000,40.672501,40.104000,40.153999,40.153999,0
2008-03-19,40.134998,40.509998,40.115002,40.132999,40.132999,0
2008-03-20,40.154999,40.455002,40.154999,40.275002,40.275002,0
2008-03-21,40.185001,40.185001,40.185001,40.185001,40.185001,0
2008-03-24,40.369999,40.404999,40.185001,40.185001,40.185001,0
2008-03-25,40.180000,40.180000,39.865002,40.051998,40.051998,0
2008-03-26,39.865002,40.160000,39.865002,40.056999,40.056999,0
2008-03-27,40.055000,40.169998,39.820999,39.945000,39.945000,0
2008-03-28,39.985001,40.119999,39.615002,39.615002,39.615002,0
2008-03-31,39.834999,40.070000,39.799999,39.889000,39.889000,0
2008-04-01,null,null,null,null,null,null
2008-04-02,39.820000,40.014999,39.814999,39.919998,39.919998,0
2008-04-03,39.814999,40.007500,39.814999,39.883999,39.883999,0
2008-04-04,39.875000,40.029999,39.761002,39.805000,39.805000,0
2008-04-07,39.915001,39.970001,39.841000,39.873001,39.873001,0
2008-04-08,39.895000,40.027500,39.824001,39.828999,39.828999,0
2008-04-09,39.834999,40.037498,39.804001,39.817001,39.817001,0
2008-04-10,39.849998,39.970001,39.785000,39.889999,39.889999,0
2008-04-11,39.825001,39.950001,39.775002,39.775002,39.775002,0
2008-04-14,39.875000,39.895000,39.794998,39.868999,39.868999,0
2008-04-15,39.794998,39.980000,39.775002,39.863998,39.863998,0
2008-04-16,39.775002,39.972500,39.764999,39.828999,39.828999,0
2008-04-17,39.825001,39.939999,39.720001,39.872002,39.872002,0
2008-04-18,39.720001,39.845001,39.646999,39.653999,39.653999,0
2008-04-21,39.860001,39.908001,39.735001,39.817001,39.817001,0
2008-04-22,39.869999,39.955002,39.806000,39.827999,39.827999,0
2008-04-23,39.875000,40.014999,39.834999,39.860001,39.860001,0
2008-04-24,39.884998,40.165001,39.884998,40.035000,40.035000,0
2008-04-25,40.080002,40.240002,39.980000,40.064999,40.064999,0
2008-04-28,40.134998,40.189999,40.000000,40.030998,40.030998,0
2008-04-29,40.000000,40.445000,40.000000,40.299999,40.299999,0
2008-04-30,40.310001,40.564999,40.310001,40.386002,40.386002,0
2008-05-01,null,null,null,null,null,null
2008-05-02,40.509998,40.715000,40.485001,40.485001,40.485001,0
2008-05-05,40.630001,40.645000,40.435001,40.520000,40.520000,0
2008-05-06,40.520000,40.939999,40.520000,40.673000,40.673000,0
2008-05-07,41.040001,41.360001,41.040001,41.316002,41.316002,0
2008-05-08,41.240002,41.740002,41.240002,41.700001,41.700001,0
2008-05-09,41.605000,41.689999,41.264000,41.411999,41.411999,0
2008-05-12,41.599998,42.020000,41.583000,41.831001,41.831001,0
2008-05-13,41.980000,42.189999,41.964001,41.973999,41.973999,0
2008-05-14,42.014999,42.590000,42.014999,42.365002,42.365002,0
2008-05-15,42.275002,42.700001,42.235001,42.368999,42.368999,0
2008-05-16,42.575001,42.860001,42.366001,42.366001,42.366001,0
2008-05-19,42.185001,42.400002,42.164001,42.351002,42.351002,0
2008-05-20,42.400002,42.709999,42.400002,42.611000,42.611000,0
2008-05-21,42.435001,42.849998,42.435001,42.619999,42.619999,0
2008-05-22,42.720001,43.169998,42.720001,43.077999,43.077999,0
2008-05-23,42.880001,42.880001,42.494999,42.610001,42.610001,0
2008-05-26,42.750000,42.759998,42.459999,42.544998,42.544998,0
2008-05-27,42.544998,42.950001,42.544998,42.811001,42.811001,0
2008-05-28,42.794998,42.860001,42.555000,42.771999,42.771999,0
2008-05-29,42.700001,42.865002,42.465000,42.675999,42.675999,0
2008-05-30,42.465000,42.599998,42.380001,42.530998,42.530998,0
2008-06-02,42.084999,42.384998,42.084999,42.189999,42.189999,0
2008-06-03,42.320000,42.634998,42.228001,42.242001,42.242001,0
2008-06-04,42.435001,42.770000,42.435001,42.512001,42.512001,0
2008-06-05,42.535000,42.915001,42.535000,42.792999,42.792999,0
2008-06-06,42.759998,42.799999,42.544998,42.716000,42.716000,0
2008-06-09,42.845001,42.910000,42.685001,42.808998,42.808998,0
2008-06-10,42.794998,42.950001,42.794998,42.830002,42.830002,0
2008-06-11,42.855000,42.935001,42.583000,42.592999,42.592999,0
2008-06-12,42.590000,42.865002,42.590000,42.749001,42.749001,0
2008-06-13,42.634998,42.935001,42.634998,42.831001,42.831001,0
2008-06-16,42.880001,42.945000,42.805000,42.813999,42.813999,0
2008-06-17,42.880001,42.915001,42.702999,42.712002,42.712002,0
2008-06-18,42.810001,42.900002,42.724998,42.841999,42.841999,0
2008-06-19,42.740002,42.967499,42.740002,42.854000,42.854000,0
2008-06-20,42.849998,42.970001,42.799999,42.799999,42.799999,0
2008-06-23,42.959999,42.970001,42.785000,42.895000,42.895000,0
2008-06-24,42.794998,42.959999,42.685001,42.848000,42.848000,0
2008-06-25,42.685001,42.919998,42.560001,42.688999,42.688999,0
2008-06-26,42.560001,42.730000,42.525002,42.652000,42.652000,0
2008-06-27,42.540001,42.860001,42.540001,42.715000,42.715000,0
2008-06-30,42.915001,43.020000,42.839001,42.852001,42.852001,0
2008-07-01,null,null,null,null,null,null
2008-07-02,43.165001,43.362499,43.080002,43.113998,43.113998,0
2008-07-03,42.994999,43.330002,42.955002,43.196999,43.196999,0
2008-07-04,42.955002,43.259998,42.955002,43.084999,43.084999,0
2008-07-07,43.119999,43.299999,43.044998,43.151001,43.151001,0
2008-07-08,43.115002,43.389999,43.115002,43.292000,43.292000,0
2008-07-09,43.180000,43.180000,43.035000,43.073002,43.073002,0
2008-07-10,42.955002,43.189999,42.937000,43.091999,43.091999,0
2008-07-11,42.884998,42.884998,42.646999,42.832001,42.832001,0
2008-07-14,42.865002,42.889999,42.666000,42.676998,42.676998,0
2008-07-15,42.740002,43.205002,42.740002,43.111000,43.111000,0
2008-07-16,43.055000,43.119999,42.895000,43.091999,43.091999,0
2008-07-17,43.000000,43.000000,42.634998,42.730999,42.730999,0
2008-07-18,42.634998,42.840000,42.584999,42.716000,42.716000,0
2008-07-21,42.779999,42.779999,42.505001,42.653000,42.653000,0
2008-07-22,42.505001,42.825001,42.505001,42.653000,42.653000,0
2008-07-23,42.669998,42.669998,41.924999,41.997002,41.997002,0
2008-07-24,41.990002,42.150002,41.794998,41.995998,41.995998,0
2008-07-25,42.035000,42.299999,42.035000,42.278000,42.278000,0
2008-07-28,42.299999,42.520000,42.185001,42.192001,42.192001,0
2008-07-29,42.465000,42.735001,42.465000,42.515999,42.515999,0
2008-07-30,42.494999,42.560001,42.215000,42.410999,42.410999,0
2008-07-31,42.215000,42.560001,42.215000,42.433998,42.433998,0
2008-08-01,null,null,null,null,null,null
2008-08-04,null,null,null,null,null,null
2008-08-05,null,null,null,null,null,null
2008-08-06,null,null,null,null,null,null
2008-08-07,null,null,null,null,null,null
2008-08-08,null,null,null,null,null,null
2008-08-11,null,null,null,null,null,null
2008-08-12,null,null,null,null,null,null
2008-08-13,null,null,null,null,null,null
2008-08-14,null,null,null,null,null,null
2008-08-15,null,null,null,null,null,null
2008-08-18,null,null,null,null,null,null
2008-08-19,null,null,null,null,null,null
2008-08-20,null,null,null,null,null,null
2008-08-21,null,null,null,null,null,null
2008-08-22,null,null,null,null,null,null
2008-08-25,null,null,null,null,null,null
2008-08-26,43.955002,44.062500,43.650002,43.674999,43.674999,0
2008-08-27,43.674999,43.900002,43.430000,43.653999,43.653999,0
2008-08-28,43.560001,43.770000,43.560001,43.650002,43.650002,0
2008-08-29,43.645000,43.910000,43.625000,43.625000,43.625000,0
2008-09-01,43.930000,44.205002,43.930000,43.973999,43.973999,0
2008-09-02,44.101002,44.490002,44.101002,44.257000,44.257000,0
2008-09-03,44.264999,44.264999,43.869999,43.893002,43.893002,0
2008-09-04,43.895000,44.509998,43.895000,44.388000,44.388000,0
2008-09-05,44.205002,44.639999,44.205002,44.573002,44.573002,0
2008-09-08,44.573002,44.590000,44.130001,44.175999,44.175999,0
2008-09-09,44.424999,44.910000,44.424999,44.785999,44.785999,0
2008-09-10,44.665001,45.134998,44.665001,45.058998,45.058998,0
2008-09-11,44.990002,45.549999,44.990002,45.389999,45.389999,0
2008-09-12,45.395000,45.744999,45.395000,45.611000,45.611000,0
2008-09-15,45.560001,46.040001,45.560001,45.830002,45.830002,0
2008-09-16,45.932999,46.948002,45.932999,46.689999,46.689999,0
2008-09-17,46.827999,46.827999,46.060001,46.087002,46.087002,0
2008-09-18,46.162998,46.750000,46.162998,46.528999,46.528999,0
2008-09-19,46.355000,46.369999,45.243000,45.705002,45.705002,0
2008-09-22,45.560001,45.560001,45.222000,45.243999,45.243999,0
2008-09-23,45.299999,45.924999,45.299999,45.771999,45.771999,0
2008-09-24,45.660000,46.070000,45.660000,45.895000,45.895000,0
2008-09-25,45.924999,46.275002,45.924999,46.169998,46.169998,0
2008-09-26,46.098000,46.570999,46.098000,46.498001,46.498001,0
2008-09-29,46.498001,47.033001,46.493000,46.493000,46.493000,0
2008-09-30,46.493000,46.950001,46.452999,46.601002,46.601002,0
2008-10-01,46.467999,47.165001,46.467999,46.567001,46.567001,0
2008-10-02,46.473000,46.759998,46.147999,46.398998,46.398998,0
2008-10-03,46.213001,47.090000,46.213001,46.973000,46.973000,0
2008-10-06,46.973000,47.820000,46.973000,47.564999,47.564999,0
2008-10-07,47.783001,48.138000,47.660000,47.717999,47.717999,0
2008-10-08,47.792999,48.787998,47.792999,47.950001,47.950001,0
2008-10-09,47.845001,47.950001,47.457001,47.588001,47.588001,0
2008-10-10,47.563000,49.119999,47.563000,48.423000,48.423000,0
2008-10-13,48.459999,48.459999,48.002998,48.136002,48.136002,0
2008-10-14,48.103001,48.103001,47.577999,47.998001,47.998001,0
2008-10-15,47.932999,48.580002,47.932999,48.404999,48.404999,0
2008-10-16,48.373001,48.990002,48.373001,48.653000,48.653000,0
2008-10-17,48.674999,48.900002,48.577000,48.823002,48.823002,0
2008-10-20,48.823002,49.020000,48.660000,48.694000,48.694000,0
2008-10-21,48.963001,49.132999,48.848000,48.896999,48.896999,0
2008-10-22,49.002998,49.490002,49.002998,49.208000,49.208000,0
2008-10-23,49.244999,49.820000,49.244999,49.584999,49.584999,0
2008-10-24,49.665001,49.994999,49.665001,49.755001,49.755001,0
2008-10-27,49.980000,50.255001,49.678001,49.720001,49.720001,0
2008-10-28,49.744999,49.915001,49.127998,49.166000,49.166000,0
2008-10-29,49.564999,49.855000,49.390999,49.480999,49.480999,0
2008-10-30,49.365002,49.491001,48.483002,49.370998,49.370998,0
2008-10-31,49.202999,49.478001,49.130001,49.403000,49.403000,0
2008-11-03,49.403000,49.403000,48.342999,48.373001,48.373001,0
2008-11-04,48.632999,48.915001,47.330002,47.653999,47.653999,0
2008-11-05,47.259998,47.500000,46.849998,47.229000,47.229000,0
2008-11-06,47.275002,47.889999,47.275002,47.476002,47.476002,0
2008-11-07,47.667999,48.006001,47.500000,47.555000,47.555000,0
2008-11-10,47.555000,47.555000,47.215000,47.292000,47.292000,0
2008-11-11,47.303001,48.123001,47.303001,47.889000,47.889000,0
2008-11-12,47.943001,49.382999,47.943001,49.285000,49.285000,0
2008-11-13,49.217999,49.217999,48.702999,48.994999,48.994999,0
2008-11-14,49.002998,49.452499,48.562000,48.783001,48.783001,0
